dataSourceId,dataSourceName,dataSourceType,dataSourceAuthenticationType,dataSourceTimeZone,batchGroup,dataLakeNameOrUrl,datalakeContainerName,dataLakePath,dataLakeEntityName,dataLakeFileType,serverName,databaseName,userName,firewallPort,restApiEntityName,basePath,relativePath,excelSheetName,connectionSecretName,objectSchema,objectName,piiColumns,zOrderColumns,primaryKeyColumns,isIncremental,isSnapshot,snapshotPeriod,projectIdColumn,sourceQuery,watermarkValue,watermarkColumn,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
67,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F03B11,NULL,NULL,NULL,0,0,NULL,RPMCU,NULL,2026-07-21 22:30:49.000,RPUPMJ,2026-07-22 05:30:49.000,Accounts Receivable Ledger,1,1,1
68,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F03B14,NULL,NULL,"RZPYID, RZRC5 ",1,0,NULL,RZMCU,SELECT * FROM PRODDTA.F03B14 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(RZUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,RZUPMJ,2026-07-22 05:30:49.000,Accounts Receivable Receipts,1,1,1
222,ineight,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sec-ineight-db-connection-string,Explore,vwProjectandCharacteristics,NULL,NULL,ProjectId,0,0,NULL,NULL,NULL,2026-07-22 11:00:31.000,NULL,2026-07-22 06:00:31.000,Project lookup table,1,1,1
314,powerbi,REST API,Managed Identity,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,groups,https://api.powerbi.com/v1.0/myorg/,https://analysis.windows.net/powerbi/api,NULL,NULL,dbo,groups,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 05:30:35.000,NULL,2026-07-22 05:30:35.000,Power BI workspaces,1,1,1
328,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,CORs,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Monthly Progress Report - CORs,1,1,1
94,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_CATEGORY,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_CATEGORY WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,NULL,1,1,1
436,zipcodes,SFTP File,User Name,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,jmlabuff_at_sundt.com,NULL,NULL,ftp.zip-codes.com,NULL,NULL,sec-zipcode-sftp-export,NULL,Zipcode_Update_Standard,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-05 21:01:08.000,NULL,2026-07-06 04:01:08.000,NULL,1,1,1
489,security,Sharepoint List,Service Principal,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://sundtconstruction.sharepoint.com/sites/DatawarehouseFiles/,NULL,NULL,sec-sharepoint-datawarehouse-files-svp-secret,NULL,Ga_Overrides_Group_District,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-21 22:30:35.000,NULL,2026-07-22 05:30:35.000,Group and District overrides for GA,1,1,1
69,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0411,NULL,NULL,"RPDOC, RPDCT, RPKCO, RPSFX, RPSFXE",0,0,NULL,RPMCU,SELECT * FROM PRODDTA.F0411 WITH (NOLOCK),2026-07-21 22:30:49.000,RPUPMJ,2026-07-22 05:30:49.000,Accounts Payable Ledger,1,1,1
70,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0901,NULL,NULL,"GMMCU, GMOBJ, GMSUB",1,0,NULL,GMMCU,SELECT * FROM PRODDTA.F0901 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(GMUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,GMUPMJ,2026-07-22 05:30:49.000,"Master listing of all accounts and category codes, with different levels",1,1,1
71,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0902,NULL,NULL,"GBAID, GBCTRY, GBFY, GBFQ, GBLT, GBSBL, GBSBLT, GBCRCD ",1,0,NULL,GBMCU,SELECT * FROM PRODDTA.F0902 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(GBUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,GBUPMJ,2026-07-22 05:30:49.000,overall balance table for General Ledger,1,1,1
72,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0911,NULL,NULL,"GLDCT, GLDOC, GLKCO, GLDGJ, GLJELN, GLLT, GLEXTL",1,0,NULL,GLMCU,SELECT * FROM PRODDTA.F0911 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(GLUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,GLUPMJ,2026-07-22 05:30:49.000,transactional G/L Entries,1,1,1
73,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F1201,NULL,NULL,NULL,0,0,NULL,FAMCU,NULL,2026-07-21 22:30:49.000,FAUPMJ,2026-07-22 05:30:49.000,Fixed asset master listing,1,1,1
74,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F4311,NULL,NULL,NULL,0,0,NULL,PDOMCU,NULL,2026-07-21 22:30:49.000,PDUPMJ,2026-07-22 05:30:49.000,Procurement - Purchase Order Details,1,1,1
75,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F4311T,NULL,NULL,"PDKCOO, PDDOCO, PDDCTO, PDSFXO, PDLNID",0,0,NULL,NULL,SELECT * FROM PRODDTA.F4311T WITH (NOLOCK),2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Procurement - Purchase Order Detail Tag File - shows amount retained,1,1,1
76,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F5144,NULL,NULL,"G7VERS, G7MCU, G7SBL, G7SBLT, G7DEF, G7TYRE",0,0,NULL,G7MCU,"SELECT * FROM PRODDTA.F5144 WITH (NOLOCK) ",2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,actual and projected costs/revenue are recognized,1,1,1
77,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F570901D,NULL,NULL,"DLMCU, DLOBJ, DLSUB, DLAID",1,0,NULL,NULL,SELECT * FROM PRODDTA.F570901D WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(DLUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,DLUPMJ,2026-07-22 05:30:49.000,custom table - shows deleted F0901 records,1,1,1
78,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F570902D,NULL,NULL,"DBFQ,DBFY,DBLT,DBAID,DBMCU",1,0,NULL,NULL,SELECT * FROM PRODDTA.F570902D WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(DBUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,DLUPMJ,2026-07-22 05:30:49.000,custom table - shows deleted F0902 records,1,1,1
80,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,v_SundtDatawarehouse_F060116,NULL,NULL,YAAN8,0,0,NULL,NULL,SELECT * FROM dbo.v_SundtDatawarehouse_F060116 WITH (NOLOCK),2023-07-28 21:06:28.000,NULL,2023-07-29 04:06:28.000,Employee Master Information,0,1,1
82,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F1202,NULL,NULL,"FLAID, FLCTRY, FLFY, FLFQ, FLNUMB, FLSBL, FLSBLT, FLLT",0,0,NULL,FLMCU,NULL,2024-08-29 00:30:21.000,NULL,2024-08-29 07:30:20.000,NULL,0,1,1
83,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F4301,NULL,NULL,"PHDOCO, PHDCTO, PHKCOO, PHSFXO",0,0,NULL,PHMCU,NULL,2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,NULL,1,1,1
85,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,Companies,NULL,NULL,JDENumber,0,0,NULL,NULL,SELECT * FROM dbo.Companies WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,E1 Company Types,1,1,1
86,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,CostCenters,NULL,NULL,CostCenterId,0,0,NULL,NULL,SELECT * FROM dbo.CostCenters WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,E1 Cost Centers,1,1,1
125,prolog,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16\PROLOG,Sundt_Prolog_2015,NULL,NULL,NULL,NULL,NULL,NULL,sec-prolog-connection-string,dbo,v_SundtDatawarehouse_Contracts,NULL,NULL,"ContractID, ProjectID",0,0,NULL,NULL,NULL,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Contracts,1,1,1
126,prolog,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16\PROLOG,Sundt_Prolog_2015,NULL,NULL,NULL,NULL,NULL,NULL,sec-prolog-connection-string,dbo,v_SundtDatawarehouse_ContractSchedofValues,NULL,NULL,"SofVItemID, ProjectID",0,0,NULL,NULL,NULL,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Contract Schedule of Values,1,1,1
127,prolog,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16\PROLOG,Sundt_Prolog_2015,NULL,NULL,NULL,NULL,NULL,NULL,sec-prolog-connection-string,dbo,v_SundtDatawarehouse_DailyWork,NULL,NULL,"DailyWorkID, ProjectID",0,0,NULL,NULL,NULL,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Daily Work,1,1,1
128,prolog,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSSIS02,Referencedb,NULL,NULL,NULL,NULL,NULL,NULL,sec-referencedb-ad-connection-string,dbo,v_SundtDatawarehouse_DwActiveDirectoryUsersOneRow,NULL,NULL,EmployeeNumber,0,0,NULL,NULL,NULL,2026-07-11 22:30:38.000,NULL,2026-07-12 05:30:38.000,Active Directory listing of active employees,1,1,1
343,destimator,Sharepoint List,Service Principal,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://sundtconstruction.sharepoint.com/sites/DatawarehouseFiles/,NULL,NULL,sec-sharepoint-datawarehouse-files-svp-secret,NULL,ENRBuildingCostIndex,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-21 22:30:35.000,NULL,2026-07-22 05:30:35.000,lookup table for Engineering News Record Building Cost Indexes,1,1,1
494,ineight_document,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01,ineight_Document,NULL,NULL,NULL,NULL,NULL,NULL,sec-document-connection-string,dbo,Contact,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 09:00:36.000,NULL,2026-07-22 04:00:36.000,NULL,1,1,1
495,ineight_document,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01,ineight_Document,NULL,NULL,NULL,NULL,NULL,NULL,sec-document-connection-string,dbo,Forms,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 09:00:36.000,NULL,2026-07-22 04:00:36.000,NULL,1,1,1
87,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,CostCentersCompanies,NULL,NULL,"CostCenterJDEID, CompanyJDEID",0,0,NULL,NULL,SELECT * FROM dbo.CostCentersCompanies WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Relationship between Cost Centers and Companies with associated from/to addresses,1,1,1
88,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,CSICODE,NULL,NULL,UNIQUEID,0,0,NULL,NULL,SELECT * FROM dbo.CSICODE WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Construction Specifications Institute (CSI) MasterFormat codes,1,1,1
89,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,E1_ActualCost,NULL,NULL,"Cost_Center, Cost_Code",0,0,NULL,NULL,SELECT * FROM dbo.E1_ActualCost WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,E1 Actual costs for active projects,1,1,1
90,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,E1_ActualUnits,NULL,NULL,"Cost_Center, Cost_Type, Cost_Code",0,0,NULL,NULL,SELECT * FROM dbo.E1_ActualUnits WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,E1 Actual units for active projects,1,1,1
91,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,EMPLOYEES,NULL,NULL,EmployeeId,0,0,NULL,NULL,SELECT * FROM dbo.EMPLOYEES WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Employees,1,1,1
92,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_APPROVALS,NULL,NULL,"QDRREPORTID, APPROVEREMAIL, APPROVALLINK",0,0,NULL,NULL,SELECT * FROM dbo.QDR_APPROVALS WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,stores approval link for a QDR Report; can be multiple approvals on a QDR Report,1,1,1
93,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_ATTACHEDFILE,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_ATTACHEDFILE WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Pointer to attachments by QDR Report,1,1,1
95,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_CHRONOLOGYEVENTS,NULL,NULL,ID,0,0,NULL,NULL,NULL,2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Chronological events for a quality incident (0-n to 1),1,1,1
96,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_CONTRIBUTINGFACTORS,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_CONTRIBUTINGFACTORS WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Contributing factors to a quality incident (0-n to 1),1,1,1
437,user_communication,Sharepoint List,Service Principal,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://sundtconstruction.sharepoint.com/sites/DatawarehouseFiles/,NULL,NULL,sec-sharepoint-datawarehouse-files-svp-secret,NULL,DataWarehouseReleaseNotes,NULL,NULL,Id,0,0,NULL,NULL,NULL,2026-07-04 22:30:35.000,NULL,2026-07-05 05:30:35.000,Data Warehouse release notes for end users,0,1,1
97,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_CORRECTIVEACTIONPLAN,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_CORRECTIVEACTIONPLAN WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Corrective Actions to a quality incident (0-n to 1),1,1,1
98,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_CRAFT,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_CRAFT WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Type of Craft,1,1,1
99,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_DISCIPLINE,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_DISCIPLINE WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Discipline codes,1,1,1
100,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_DISPOSITION,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_DISPOSITION WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,High-level description of how quality incident was  resolved,1,1,1
101,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_DIVISION,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_DIVISION WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Sundt Divisions,1,1,1
102,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_Group,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_Group WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Sundt Groups,1,1,1
103,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_History,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.QDR_History WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,NULL,1,1,1
105,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_PCCPCATEGORY,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_PCCPCATEGORY WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,NULL,1,1,1
345,heavyjob,File System,User Name,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sundt\da-dev-scrdr,NULL,NULL,\\temrdshj01\SCRDR_Export\heavyjob_csv,SCRDR_Equip*.csv,NULL,sec-heavyjob-scrdr-export-user,NULL,SCRDR_Equip,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 10:45:29.000,NULL,2026-07-22 05:45:29.000,NULL,1,1,1
104,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_PARTICIPANTS,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_PARTICIPANTS WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Who participated in a quality incident (0-n to 1),1,1,1
106,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_PREVENTATIVEACTIONS,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_PREVENTATIVEACTIONS WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Preventative Actions to keep quality incident from recurring (0-n to 1),1,1,1
107,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_ProjectsWithEmployeeRoles,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_ProjectsWithEmployeeRoles WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Employee roles by  project,1,1,1
108,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_REPORT,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_REPORT WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,main table for Quality Deficiency incident,1,1,1
109,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_ROOTCAUSE,NULL,NULL,UNIQUEID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_ROOTCAUSE WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,Root Cause lookup table,1,1,1
110,qdr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sundt-azure.database.windows.net,QualityApp,SQLUser_QualityApp_datareader_ADF,NULL,NULL,NULL,NULL,NULL,sec-qdr-reader-password,dbo,QDR_STATUS,NULL,NULL,ID,0,0,NULL,NULL,SELECT * FROM dbo.QDR_STATUS WITH (NOLOCK),2026-07-21 22:30:33.000,NULL,2026-07-22 05:30:33.000,QDR Status lookup table,1,1,1
